array_path,enum_table,value,occurrence_count
510k.openfda.fei_number,510k_openfda_fei_number,3008808097,-
510k.openfda.fei_number,510k_openfda_fei_number,3008808122,-
510k.openfda.fei_number,510k_openfda_fei_number,3008808123,-
510k.openfda.fei_number,510k_openfda_fei_number,3008808130,-
510k.openfda.fei_number,510k_openfda_fei_number,3008808138,-
510k.openfda.fei_number,510k_openfda_fei_number,3008808182,-
510k.openfda.fei_number,510k_openfda_fei_number,3008809489,-
510k.openfda.fei_number,510k_openfda_fei_number,3008810357,-
510k.openfda.fei_number,510k_openfda_fei_number,3008812068,-
510k.openfda.fei_number,510k_openfda_fei_number,3008812173,-
510k.openfda.fei_number,510k_openfda_fei_number,3008812550,-
510k.openfda.fei_number,510k_openfda_fei_number,3008812560,-
510k.openfda.fei_number,510k_openfda_fei_number,3008812730,-
510k.openfda.fei_number,510k_openfda_fei_number,3008813313,-
510k.openfda.fei_number,510k_openfda_fei_number,3008814558,-
510k.openfda.fei_number,510k_openfda_fei_number,3008816697,-
510k.openfda.fei_number,510k_openfda_fei_number,3008816814,-
510k.openfda.fei_number,510k_openfda_fei_number,3008816891,-
510k.openfda.fei_number,510k_openfda_fei_number,3008817245,-
510k.openfda.fei_number,510k_openfda_fei_number,3008817603,-
510k.openfda.fei_number,510k_openfda_fei_number,3008819648,-
510k.openfda.fei_number,510k_openfda_fei_number,3008819945,-
510k.openfda.fei_number,510k_openfda_fei_number,3008820440,-
510k.openfda.fei_number,510k_openfda_fei_number,3008820594,-
510k.openfda.fei_number,510k_openfda_fei_number,3008821638,-
510k.openfda.fei_number,510k_openfda_fei_number,3008822460,-
510k.openfda.fei_number,510k_openfda_fei_number,3008822486,-
510k.openfda.fei_number,510k_openfda_fei_number,3008824097,-
510k.openfda.fei_number,510k_openfda_fei_number,3008824562,-
510k.openfda.fei_number,510k_openfda_fei_number,3008824773,-
510k.openfda.fei_number,510k_openfda_fei_number,3008825965,-
510k.openfda.fei_number,510k_openfda_fei_number,3008826993,-
510k.openfda.fei_number,510k_openfda_fei_number,3008830133,-
510k.openfda.fei_number,510k_openfda_fei_number,3008830652,-
510k.openfda.fei_number,510k_openfda_fei_number,3008831210,-
510k.openfda.fei_number,510k_openfda_fei_number,3008832845,-
510k.openfda.fei_number,510k_openfda_fei_number,3008837339,-
510k.openfda.fei_number,510k_openfda_fei_number,3008840106,-
510k.openfda.fei_number,510k_openfda_fei_number,3008840738,-
510k.openfda.fei_number,510k_openfda_fei_number,3008840959,-
510k.openfda.fei_number,510k_openfda_fei_number,3008840981,-
510k.openfda.fei_number,510k_openfda_fei_number,3008841035,-
510k.openfda.fei_number,510k_openfda_fei_number,3008841036,-
510k.openfda.fei_number,510k_openfda_fei_number,3008841083,-
510k.openfda.fei_number,510k_openfda_fei_number,3008843439,-
510k.openfda.fei_number,510k_openfda_fei_number,3008845041,-
510k.openfda.fei_number,510k_openfda_fei_number,3008845433,-
510k.openfda.fei_number,510k_openfda_fei_number,3008846950,-
510k.openfda.fei_number,510k_openfda_fei_number,3008847017,-
510k.openfda.fei_number,510k_openfda_fei_number,3008848788,-
510k.openfda.fei_number,510k_openfda_fei_number,3008848948,-
510k.openfda.fei_number,510k_openfda_fei_number,3008849197,-
510k.openfda.fei_number,510k_openfda_fei_number,3008849319,-
510k.openfda.fei_number,510k_openfda_fei_number,3008850074,-
510k.openfda.fei_number,510k_openfda_fei_number,3008850249,-
510k.openfda.fei_number,510k_openfda_fei_number,3008851420,-
510k.openfda.fei_number,510k_openfda_fei_number,3008851924,-
510k.openfda.fei_number,510k_openfda_fei_number,3008852306,-
510k.openfda.fei_number,510k_openfda_fei_number,3008852974,-
510k.openfda.fei_number,510k_openfda_fei_number,3008853323,-
510k.openfda.fei_number,510k_openfda_fei_number,3008853977,-
510k.openfda.fei_number,510k_openfda_fei_number,3008853996,-
510k.openfda.fei_number,510k_openfda_fei_number,3008855170,-
510k.openfda.fei_number,510k_openfda_fei_number,3008855505,-
510k.openfda.fei_number,510k_openfda_fei_number,3008856394,-
510k.openfda.fei_number,510k_openfda_fei_number,3008856821,-
510k.openfda.fei_number,510k_openfda_fei_number,3008857629,-
510k.openfda.fei_number,510k_openfda_fei_number,3008857765,-
510k.openfda.fei_number,510k_openfda_fei_number,3008858073,-
510k.openfda.fei_number,510k_openfda_fei_number,3008860098,-
510k.openfda.fei_number,510k_openfda_fei_number,3008862790,-
510k.openfda.fei_number,510k_openfda_fei_number,3008863250,-
510k.openfda.fei_number,510k_openfda_fei_number,3008863418,-
510k.openfda.fei_number,510k_openfda_fei_number,3008863514,-
510k.openfda.fei_number,510k_openfda_fei_number,3008864554,-
510k.openfda.fei_number,510k_openfda_fei_number,3008864603,-
510k.openfda.fei_number,510k_openfda_fei_number,3008867836,-
510k.openfda.fei_number,510k_openfda_fei_number,3008868758,-
510k.openfda.fei_number,510k_openfda_fei_number,3008869747,-
510k.openfda.fei_number,510k_openfda_fei_number,3008870565,-
510k.openfda.fei_number,510k_openfda_fei_number,3008872140,-
510k.openfda.fei_number,510k_openfda_fei_number,3008872264,-
510k.openfda.fei_number,510k_openfda_fei_number,3008872348,-
510k.openfda.fei_number,510k_openfda_fei_number,3008872366,-
510k.openfda.fei_number,510k_openfda_fei_number,3008872935,-
510k.openfda.fei_number,510k_openfda_fei_number,3008875046,-
510k.openfda.fei_number,510k_openfda_fei_number,3008875470,-
510k.openfda.fei_number,510k_openfda_fei_number,3008876063,-
510k.openfda.fei_number,510k_openfda_fei_number,3008877272,-
510k.openfda.fei_number,510k_openfda_fei_number,3008878813,-
510k.openfda.fei_number,510k_openfda_fei_number,3008879671,-
510k.openfda.fei_number,510k_openfda_fei_number,3008879703,-
510k.openfda.fei_number,510k_openfda_fei_number,3008879776,-
510k.openfda.fei_number,510k_openfda_fei_number,3008880500,-
510k.openfda.fei_number,510k_openfda_fei_number,3008881376,-
510k.openfda.fei_number,510k_openfda_fei_number,3008881803,-
510k.openfda.fei_number,510k_openfda_fei_number,3008881809,-
510k.openfda.fei_number,510k_openfda_fei_number,3008881835,-
510k.openfda.fei_number,510k_openfda_fei_number,3008882689,-
510k.openfda.fei_number,510k_openfda_fei_number,3008886124,-
510k.openfda.fei_number,510k_openfda_fei_number,3008886285,-
510k.openfda.fei_number,510k_openfda_fei_number,3008887464,-
510k.openfda.fei_number,510k_openfda_fei_number,3008887731,-
510k.openfda.fei_number,510k_openfda_fei_number,3008887767,-
510k.openfda.fei_number,510k_openfda_fei_number,3008888521,-
510k.openfda.fei_number,510k_openfda_fei_number,3008888703,-
510k.openfda.fei_number,510k_openfda_fei_number,3008892509,-
510k.openfda.fei_number,510k_openfda_fei_number,3008896967,-
510k.openfda.fei_number,510k_openfda_fei_number,3008898734,-
510k.openfda.fei_number,510k_openfda_fei_number,3008902617,-
510k.openfda.fei_number,510k_openfda_fei_number,3008902714,-
510k.openfda.fei_number,510k_openfda_fei_number,3008902816,-
510k.openfda.fei_number,510k_openfda_fei_number,3008903689,-
510k.openfda.fei_number,510k_openfda_fei_number,3008904416,-
510k.openfda.fei_number,510k_openfda_fei_number,3008906627,-
510k.openfda.fei_number,510k_openfda_fei_number,3008906816,-
510k.openfda.fei_number,510k_openfda_fei_number,3008910197,-
510k.openfda.fei_number,510k_openfda_fei_number,3008910673,-
510k.openfda.fei_number,510k_openfda_fei_number,3008911114,-
510k.openfda.fei_number,510k_openfda_fei_number,3008912461,-
510k.openfda.fei_number,510k_openfda_fei_number,3008912871,-
510k.openfda.fei_number,510k_openfda_fei_number,3008915316,-
510k.openfda.fei_number,510k_openfda_fei_number,3008918179,-
510k.openfda.fei_number,510k_openfda_fei_number,3008918830,-
510k.openfda.fei_number,510k_openfda_fei_number,3008920949,-
510k.openfda.fei_number,510k_openfda_fei_number,3008921101,-
510k.openfda.fei_number,510k_openfda_fei_number,3008921662,-
510k.openfda.fei_number,510k_openfda_fei_number,3008921878,-
510k.openfda.fei_number,510k_openfda_fei_number,3008922120,-
510k.openfda.fei_number,510k_openfda_fei_number,3008925937,-
510k.openfda.fei_number,510k_openfda_fei_number,3008929712,-
510k.openfda.fei_number,510k_openfda_fei_number,3008929787,-
510k.openfda.fei_number,510k_openfda_fei_number,3008931060,-
510k.openfda.fei_number,510k_openfda_fei_number,3008931108,-
510k.openfda.fei_number,510k_openfda_fei_number,3008931233,-
510k.openfda.fei_number,510k_openfda_fei_number,3008932266,-
510k.openfda.fei_number,510k_openfda_fei_number,3008932779,-
510k.openfda.fei_number,510k_openfda_fei_number,3008933393,-
510k.openfda.fei_number,510k_openfda_fei_number,3008935567,-
510k.openfda.fei_number,510k_openfda_fei_number,3008936260,-
510k.openfda.fei_number,510k_openfda_fei_number,3008937712,-
510k.openfda.fei_number,510k_openfda_fei_number,3008938259,-
510k.openfda.fei_number,510k_openfda_fei_number,3008939601,-
510k.openfda.fei_number,510k_openfda_fei_number,3008941158,-
510k.openfda.fei_number,510k_openfda_fei_number,3008941254,-
510k.openfda.fei_number,510k_openfda_fei_number,3008944020,-
510k.openfda.fei_number,510k_openfda_fei_number,3008950127,-
510k.openfda.fei_number,510k_openfda_fei_number,3008950755,-
510k.openfda.fei_number,510k_openfda_fei_number,3008950965,-
510k.openfda.fei_number,510k_openfda_fei_number,3008951066,-
510k.openfda.fei_number,510k_openfda_fei_number,3008951110,-
510k.openfda.fei_number,510k_openfda_fei_number,3008951116,-
510k.openfda.fei_number,510k_openfda_fei_number,3008952681,-
510k.openfda.fei_number,510k_openfda_fei_number,3008953712,-
510k.openfda.fei_number,510k_openfda_fei_number,3008955719,-
510k.openfda.fei_number,510k_openfda_fei_number,3008955775,-
510k.openfda.fei_number,510k_openfda_fei_number,3008955813,-
510k.openfda.fei_number,510k_openfda_fei_number,3008956776,-
510k.openfda.fei_number,510k_openfda_fei_number,3008956940,-
510k.openfda.fei_number,510k_openfda_fei_number,3008957229,-
510k.openfda.fei_number,510k_openfda_fei_number,3008957253,-
510k.openfda.fei_number,510k_openfda_fei_number,3008957271,-
510k.openfda.fei_number,510k_openfda_fei_number,3008958362,-
510k.openfda.fei_number,510k_openfda_fei_number,3008958572,-
510k.openfda.fei_number,510k_openfda_fei_number,3008958609,-
510k.openfda.fei_number,510k_openfda_fei_number,3008958625,-
510k.openfda.fei_number,510k_openfda_fei_number,3008958682,-
510k.openfda.fei_number,510k_openfda_fei_number,3008959413,-
510k.openfda.fei_number,510k_openfda_fei_number,3008959419,-
510k.openfda.fei_number,510k_openfda_fei_number,3008959420,-
510k.openfda.fei_number,510k_openfda_fei_number,3008959428,-
510k.openfda.fei_number,510k_openfda_fei_number,3008959444,-
510k.openfda.fei_number,510k_openfda_fei_number,3008959450,-
510k.openfda.fei_number,510k_openfda_fei_number,3008959459,-
510k.openfda.fei_number,510k_openfda_fei_number,3008960188,-
510k.openfda.fei_number,510k_openfda_fei_number,3008960232,-
510k.openfda.fei_number,510k_openfda_fei_number,3008960494,-
510k.openfda.fei_number,510k_openfda_fei_number,3008962159,-
510k.openfda.fei_number,510k_openfda_fei_number,3008962161,-
510k.openfda.fei_number,510k_openfda_fei_number,3008962177,-
510k.openfda.fei_number,510k_openfda_fei_number,3008965332,-
510k.openfda.fei_number,510k_openfda_fei_number,3008966075,-
510k.openfda.fei_number,510k_openfda_fei_number,3008970204,-
510k.openfda.fei_number,510k_openfda_fei_number,3008971259,-
510k.openfda.fei_number,510k_openfda_fei_number,3008972967,-
510k.openfda.fei_number,510k_openfda_fei_number,3008973759,-
510k.openfda.fei_number,510k_openfda_fei_number,3008973760,-
510k.openfda.fei_number,510k_openfda_fei_number,3008973893,-
510k.openfda.fei_number,510k_openfda_fei_number,3008973900,-
510k.openfda.fei_number,510k_openfda_fei_number,3008973940,-
510k.openfda.fei_number,510k_openfda_fei_number,3008974316,-
510k.openfda.fei_number,510k_openfda_fei_number,3008975047,-
510k.openfda.fei_number,510k_openfda_fei_number,3008975187,-
510k.openfda.fei_number,510k_openfda_fei_number,3008977358,-
510k.openfda.fei_number,510k_openfda_fei_number,3008979241,-
510k.openfda.fei_number,510k_openfda_fei_number,3008981576,-
510k.openfda.fei_number,510k_openfda_fei_number,3008985661,-
510k.openfda.fei_number,510k_openfda_fei_number,3008986341,-
510k.openfda.fei_number,510k_openfda_fei_number,3008986539,-
510k.openfda.fei_number,510k_openfda_fei_number,3008987086,-
510k.openfda.fei_number,510k_openfda_fei_number,3008988055,-
510k.openfda.fei_number,510k_openfda_fei_number,3008989837,-
510k.openfda.fei_number,510k_openfda_fei_number,3008990330,-
510k.openfda.fei_number,510k_openfda_fei_number,3008990835,-
510k.openfda.fei_number,510k_openfda_fei_number,3008992312,-
510k.openfda.fei_number,510k_openfda_fei_number,3008992889,-
510k.openfda.fei_number,510k_openfda_fei_number,3008993610,-
510k.openfda.fei_number,510k_openfda_fei_number,3008993611,-
510k.openfda.fei_number,510k_openfda_fei_number,3008994129,-
510k.openfda.fei_number,510k_openfda_fei_number,3008994998,-
510k.openfda.fei_number,510k_openfda_fei_number,3008997160,-
510k.openfda.fei_number,510k_openfda_fei_number,3008998088,-
510k.openfda.fei_number,510k_openfda_fei_number,3008998256,-
510k.openfda.fei_number,510k_openfda_fei_number,3009000266,-
510k.openfda.fei_number,510k_openfda_fei_number,3009001657,-
510k.openfda.fei_number,510k_openfda_fei_number,3009005046,-
510k.openfda.fei_number,510k_openfda_fei_number,3009005492,-
510k.openfda.fei_number,510k_openfda_fei_number,3009008046,-
510k.openfda.fei_number,510k_openfda_fei_number,3009009512,-
510k.openfda.fei_number,510k_openfda_fei_number,3009010366,-
510k.openfda.fei_number,510k_openfda_fei_number,3009010435,-
510k.openfda.fei_number,510k_openfda_fei_number,3009010438,-
510k.openfda.fei_number,510k_openfda_fei_number,3009011037,-
510k.openfda.fei_number,510k_openfda_fei_number,3009011536,-
510k.openfda.fei_number,510k_openfda_fei_number,3009014637,-
510k.openfda.fei_number,510k_openfda_fei_number,3009018440,-
510k.openfda.fei_number,510k_openfda_fei_number,3009019578,-
510k.openfda.fei_number,510k_openfda_fei_number,3009019665,-
510k.openfda.fei_number,510k_openfda_fei_number,3009020186,-
510k.openfda.fei_number,510k_openfda_fei_number,3009023553,-
510k.openfda.fei_number,510k_openfda_fei_number,3009024869,-
510k.openfda.fei_number,510k_openfda_fei_number,3009026057,-
510k.openfda.fei_number,510k_openfda_fei_number,3009027787,-
510k.openfda.fei_number,510k_openfda_fei_number,3009028104,-
510k.openfda.fei_number,510k_openfda_fei_number,3009034535,-
510k.openfda.fei_number,510k_openfda_fei_number,3009035473,-
510k.openfda.fei_number,510k_openfda_fei_number,3009035955,-
510k.openfda.fei_number,510k_openfda_fei_number,3009039068,-
510k.openfda.fei_number,510k_openfda_fei_number,3009040039,-
510k.openfda.fei_number,510k_openfda_fei_number,3009040934,-
510k.openfda.fei_number,510k_openfda_fei_number,3009041491,-
510k.openfda.fei_number,510k_openfda_fei_number,3009044218,-
510k.openfda.fei_number,510k_openfda_fei_number,3009045752,-
510k.openfda.fei_number,510k_openfda_fei_number,3009046867,-
510k.openfda.fei_number,510k_openfda_fei_number,3009046888,-
510k.openfda.fei_number,510k_openfda_fei_number,3009048384,-
510k.openfda.fei_number,510k_openfda_fei_number,3009049161,-
510k.openfda.fei_number,510k_openfda_fei_number,3009049852,-
510k.openfda.fei_number,510k_openfda_fei_number,3009050824,-
510k.openfda.fei_number,510k_openfda_fei_number,3009051471,-
510k.openfda.fei_number,510k_openfda_fei_number,3009051888,-
510k.openfda.fei_number,510k_openfda_fei_number,3009055041,-
510k.openfda.fei_number,510k_openfda_fei_number,3009056001,-
510k.openfda.fei_number,510k_openfda_fei_number,3009056984,-
510k.openfda.fei_number,510k_openfda_fei_number,3009057589,-
510k.openfda.fei_number,510k_openfda_fei_number,3009057691,-
510k.openfda.fei_number,510k_openfda_fei_number,3009059257,-
510k.openfda.fei_number,510k_openfda_fei_number,3009061550,-
510k.openfda.fei_number,510k_openfda_fei_number,3009064553,-
510k.openfda.fei_number,510k_openfda_fei_number,3009065199,-
510k.openfda.fei_number,510k_openfda_fei_number,3009065312,-
510k.openfda.fei_number,510k_openfda_fei_number,3009067117,-
510k.openfda.fei_number,510k_openfda_fei_number,3009068676,-
510k.openfda.fei_number,510k_openfda_fei_number,3009072217,-
510k.openfda.fei_number,510k_openfda_fei_number,3009074216,-
510k.openfda.fei_number,510k_openfda_fei_number,3009075854,-
510k.openfda.fei_number,510k_openfda_fei_number,3009076545,-
510k.openfda.fei_number,510k_openfda_fei_number,3009077131,-
510k.openfda.fei_number,510k_openfda_fei_number,3009077524,-
510k.openfda.fei_number,510k_openfda_fei_number,3009079475,-
510k.openfda.fei_number,510k_openfda_fei_number,3009080375,-
510k.openfda.fei_number,510k_openfda_fei_number,3009081830,-
510k.openfda.fei_number,510k_openfda_fei_number,3009083745,-
510k.openfda.fei_number,510k_openfda_fei_number,3009084570,-
510k.openfda.fei_number,510k_openfda_fei_number,3009086335,-
510k.openfda.fei_number,510k_openfda_fei_number,3009088444,-
510k.openfda.fei_number,510k_openfda_fei_number,3009090417,-
510k.openfda.fei_number,510k_openfda_fei_number,3009090949,-
510k.openfda.fei_number,510k_openfda_fei_number,3009092139,-
510k.openfda.fei_number,510k_openfda_fei_number,3009092698,-
510k.openfda.fei_number,510k_openfda_fei_number,3009092818,-
510k.openfda.fei_number,510k_openfda_fei_number,3009093215,-
510k.openfda.fei_number,510k_openfda_fei_number,3009093866,-
510k.openfda.fei_number,510k_openfda_fei_number,3009095356,-
510k.openfda.fei_number,510k_openfda_fei_number,3009095935,-
510k.openfda.fei_number,510k_openfda_fei_number,3009096107,-
510k.openfda.fei_number,510k_openfda_fei_number,3009096682,-
510k.openfda.fei_number,510k_openfda_fei_number,3009097552,-
510k.openfda.fei_number,510k_openfda_fei_number,3009097913,-
510k.openfda.fei_number,510k_openfda_fei_number,3009099927,-
510k.openfda.fei_number,510k_openfda_fei_number,3009102830,-
510k.openfda.fei_number,510k_openfda_fei_number,3009103001,-
510k.openfda.fei_number,510k_openfda_fei_number,3009103076,-
510k.openfda.fei_number,510k_openfda_fei_number,3009104075,-
510k.openfda.fei_number,510k_openfda_fei_number,3009104180,-
510k.openfda.fei_number,510k_openfda_fei_number,3009106092,-
510k.openfda.fei_number,510k_openfda_fei_number,3009106214,-
510k.openfda.fei_number,510k_openfda_fei_number,3009106257,-
510k.openfda.fei_number,510k_openfda_fei_number,3009106351,-
510k.openfda.fei_number,510k_openfda_fei_number,3009107511,-
510k.openfda.fei_number,510k_openfda_fei_number,3009107628,-
510k.openfda.fei_number,510k_openfda_fei_number,3009107689,-
510k.openfda.fei_number,510k_openfda_fei_number,3009107690,-
510k.openfda.fei_number,510k_openfda_fei_number,3009107702,-
510k.openfda.fei_number,510k_openfda_fei_number,3009108089,-
510k.openfda.fei_number,510k_openfda_fei_number,3009108888,-
510k.openfda.fei_number,510k_openfda_fei_number,3009109626,-
510k.openfda.fei_number,510k_openfda_fei_number,3009109670,-
510k.openfda.fei_number,510k_openfda_fei_number,3009109684,-
510k.openfda.fei_number,510k_openfda_fei_number,3009109991,-
510k.openfda.fei_number,510k_openfda_fei_number,3009110022,-
510k.openfda.fei_number,510k_openfda_fei_number,3009110133,-
510k.openfda.fei_number,510k_openfda_fei_number,3009113203,-
510k.openfda.fei_number,510k_openfda_fei_number,3009113808,-
510k.openfda.fei_number,510k_openfda_fei_number,3009114792,-
510k.openfda.fei_number,510k_openfda_fei_number,3009116370,-
510k.openfda.fei_number,510k_openfda_fei_number,3009117933,-
510k.openfda.fei_number,510k_openfda_fei_number,3009117991,-
510k.openfda.fei_number,510k_openfda_fei_number,3009118264,-
510k.openfda.fei_number,510k_openfda_fei_number,3009118476,-
510k.openfda.fei_number,510k_openfda_fei_number,3009118610,-
510k.openfda.fei_number,510k_openfda_fei_number,3009118691,-
510k.openfda.fei_number,510k_openfda_fei_number,3009118729,-
510k.openfda.fei_number,510k_openfda_fei_number,3009119999,-
510k.openfda.fei_number,510k_openfda_fei_number,3009121749,-
510k.openfda.fei_number,510k_openfda_fei_number,3009124884,-
510k.openfda.fei_number,510k_openfda_fei_number,3009125070,-
510k.openfda.fei_number,510k_openfda_fei_number,3009128345,-
510k.openfda.fei_number,510k_openfda_fei_number,3009128476,-
510k.openfda.fei_number,510k_openfda_fei_number,3009128730,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129084,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129531,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129579,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129589,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129625,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129626,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129636,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129735,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129782,-
510k.openfda.fei_number,510k_openfda_fei_number,3009129944,-
510k.openfda.fei_number,510k_openfda_fei_number,3009130085,-
510k.openfda.fei_number,510k_openfda_fei_number,3009130317,-
510k.openfda.fei_number,510k_openfda_fei_number,3009130324,-
510k.openfda.fei_number,510k_openfda_fei_number,3009131011,-
510k.openfda.fei_number,510k_openfda_fei_number,3009131204,-
510k.openfda.fei_number,510k_openfda_fei_number,3009132077,-
510k.openfda.fei_number,510k_openfda_fei_number,3009132185,-
510k.openfda.fei_number,510k_openfda_fei_number,3009132214,-
510k.openfda.fei_number,510k_openfda_fei_number,3009132348,-
510k.openfda.fei_number,510k_openfda_fei_number,3009132352,-
510k.openfda.fei_number,510k_openfda_fei_number,3009132613,-
510k.openfda.fei_number,510k_openfda_fei_number,3009132733,-
510k.openfda.fei_number,510k_openfda_fei_number,3009133124,-
510k.openfda.fei_number,510k_openfda_fei_number,3009133183,-
510k.openfda.fei_number,510k_openfda_fei_number,3009133627,-
510k.openfda.fei_number,510k_openfda_fei_number,3009134624,-
510k.openfda.fei_number,510k_openfda_fei_number,3009134655,-
510k.openfda.fei_number,510k_openfda_fei_number,3009134668,-
510k.openfda.fei_number,510k_openfda_fei_number,3009134706,-
510k.openfda.fei_number,510k_openfda_fei_number,3009134760,-
510k.openfda.fei_number,510k_openfda_fei_number,3009134855,-
510k.openfda.fei_number,510k_openfda_fei_number,3009134882,-
510k.openfda.fei_number,510k_openfda_fei_number,3009135447,-
510k.openfda.fei_number,510k_openfda_fei_number,3009136051,-
510k.openfda.fei_number,510k_openfda_fei_number,3009137498,-
510k.openfda.fei_number,510k_openfda_fei_number,3009138496,-
510k.openfda.fei_number,510k_openfda_fei_number,3009139884,-
510k.openfda.fei_number,510k_openfda_fei_number,3009139985,-
510k.openfda.fei_number,510k_openfda_fei_number,3009140376,-
510k.openfda.fei_number,510k_openfda_fei_number,3009140718,-
510k.openfda.fei_number,510k_openfda_fei_number,3009140833,-
510k.openfda.fei_number,510k_openfda_fei_number,3009141079,-
510k.openfda.fei_number,510k_openfda_fei_number,3009141585,-
510k.openfda.fei_number,510k_openfda_fei_number,3009141957,-
510k.openfda.fei_number,510k_openfda_fei_number,3009142026,-
510k.openfda.fei_number,510k_openfda_fei_number,3009142030,-
510k.openfda.fei_number,510k_openfda_fei_number,3009142291,-
510k.openfda.fei_number,510k_openfda_fei_number,3009142693,-
510k.openfda.fei_number,510k_openfda_fei_number,3009143236,-
510k.openfda.fei_number,510k_openfda_fei_number,3009144084,-
510k.openfda.fei_number,510k_openfda_fei_number,3009144177,-
510k.openfda.fei_number,510k_openfda_fei_number,3009144915,-
510k.openfda.fei_number,510k_openfda_fei_number,3009147292,-
510k.openfda.fei_number,510k_openfda_fei_number,3009148458,-
510k.openfda.fei_number,510k_openfda_fei_number,3009148761,-
510k.openfda.fei_number,510k_openfda_fei_number,3009149199,-
510k.openfda.fei_number,510k_openfda_fei_number,3009149661,-
510k.openfda.fei_number,510k_openfda_fei_number,3009149931,-
510k.openfda.fei_number,510k_openfda_fei_number,3009153862,-
510k.openfda.fei_number,510k_openfda_fei_number,3009154005,-
510k.openfda.fei_number,510k_openfda_fei_number,3009154535,-
510k.openfda.fei_number,510k_openfda_fei_number,3009155756,-
510k.openfda.fei_number,510k_openfda_fei_number,3009155880,-
510k.openfda.fei_number,510k_openfda_fei_number,3009155917,-
510k.openfda.fei_number,510k_openfda_fei_number,3009156060,-
510k.openfda.fei_number,510k_openfda_fei_number,3009156722,-
510k.openfda.fei_number,510k_openfda_fei_number,3009156861,-
510k.openfda.fei_number,510k_openfda_fei_number,3009157552,-
510k.openfda.fei_number,510k_openfda_fei_number,3009157571,-
510k.openfda.fei_number,510k_openfda_fei_number,3009157666,-
510k.openfda.fei_number,510k_openfda_fei_number,3009158340,-
510k.openfda.fei_number,510k_openfda_fei_number,3009158523,-
510k.openfda.fei_number,510k_openfda_fei_number,3009161287,-
510k.openfda.fei_number,510k_openfda_fei_number,3009161303,-
510k.openfda.fei_number,510k_openfda_fei_number,3009161350,-
510k.openfda.fei_number,510k_openfda_fei_number,3009161685,-
510k.openfda.fei_number,510k_openfda_fei_number,3009161688,-
510k.openfda.fei_number,510k_openfda_fei_number,3009162206,-
510k.openfda.fei_number,510k_openfda_fei_number,3009162386,-
510k.openfda.fei_number,510k_openfda_fei_number,3009162689,-
510k.openfda.fei_number,510k_openfda_fei_number,3009164128,-
510k.openfda.fei_number,510k_openfda_fei_number,3009164961,-
510k.openfda.fei_number,510k_openfda_fei_number,3009165919,-
510k.openfda.fei_number,510k_openfda_fei_number,3009166798,-
510k.openfda.fei_number,510k_openfda_fei_number,3009167225,-
510k.openfda.fei_number,510k_openfda_fei_number,3009168673,-
510k.openfda.fei_number,510k_openfda_fei_number,3009168983,-
510k.openfda.fei_number,510k_openfda_fei_number,3009169861,-
510k.openfda.fei_number,510k_openfda_fei_number,3009169872,-
510k.openfda.fei_number,510k_openfda_fei_number,3009169953,-
510k.openfda.fei_number,510k_openfda_fei_number,3009169996,-
510k.openfda.fei_number,510k_openfda_fei_number,3009170227,-
510k.openfda.fei_number,510k_openfda_fei_number,3009170513,-
510k.openfda.fei_number,510k_openfda_fei_number,3009171220,-
510k.openfda.fei_number,510k_openfda_fei_number,3009171464,-
510k.openfda.fei_number,510k_openfda_fei_number,3009171501,-
510k.openfda.fei_number,510k_openfda_fei_number,3009172845,-
510k.openfda.fei_number,510k_openfda_fei_number,3009173317,-
510k.openfda.fei_number,510k_openfda_fei_number,3009173773,-
510k.openfda.fei_number,510k_openfda_fei_number,3009176340,-
510k.openfda.fei_number,510k_openfda_fei_number,3009178048,-
510k.openfda.fei_number,510k_openfda_fei_number,3009181363,-
510k.openfda.fei_number,510k_openfda_fei_number,3009183442,-
510k.openfda.fei_number,510k_openfda_fei_number,3009183567,-
510k.openfda.fei_number,510k_openfda_fei_number,3009185591,-
510k.openfda.fei_number,510k_openfda_fei_number,3009185973,-
510k.openfda.fei_number,510k_openfda_fei_number,3009186822,-
510k.openfda.fei_number,510k_openfda_fei_number,3009188709,-
510k.openfda.fei_number,510k_openfda_fei_number,3009188914,-
510k.openfda.fei_number,510k_openfda_fei_number,3009189869,-
510k.openfda.fei_number,510k_openfda_fei_number,3009189893,-
510k.openfda.fei_number,510k_openfda_fei_number,3009191416,-
510k.openfda.fei_number,510k_openfda_fei_number,3009191551,-
510k.openfda.fei_number,510k_openfda_fei_number,3009192857,-
510k.openfda.fei_number,510k_openfda_fei_number,3009194280,-
510k.openfda.fei_number,510k_openfda_fei_number,3009196021,-
510k.openfda.fei_number,510k_openfda_fei_number,3009196578,-
510k.openfda.fei_number,510k_openfda_fei_number,3009197857,-
510k.openfda.fei_number,510k_openfda_fei_number,3009201148,-
510k.openfda.fei_number,510k_openfda_fei_number,3009201600,-
510k.openfda.fei_number,510k_openfda_fei_number,3009202467,-
